Date,Order ID,Customer ID,Product Category,Customer Segment,Sales Amount,Quantity Sold,Discount Applied,Marketing Channel
2023-11-15 19:10:13.648263,ORD000599,CUST00199,Toys,Returning Customer,25.4,2,0.3,Social Media
2024-07-04 19:10:13.648263,ORD000600,CUST00000,Electronics,VIP Customer,316.76,3,0.3,Email
2023-09-03 19:10:13.648263,ORD000601,CUST00001,Home & Kitchen,VIP Customer,286.14,1,0.1,Referral
2024-06-22 19:10:13.648263,ORD000602,CUST00002,Electronics,New Customer,156.71,4,0.26,Referral
2024-05-04 19:10:13.648263,ORD000603,CUST00003,Clothing,New Customer,114.8,1,0.29,Email
2023-12-05 19:10:13.648263,ORD000604,CUST00004,Electronics,VIP Customer,368.0,4,0.15,Referral
2024-03-16 19:10:13.648263,ORD000605,CUST00005,Books,New Customer,391.19,2,0.2,Social Media
2024-03-17 19:10:13.648263,ORD000606,CUST00006,Sports,New Customer,469.87,4,0.1,Direct
2024-07-29 19:10:13.648263,ORD000607,CUST00007,Home & Kitchen,Returning Customer,264.27,4,0.15,Direct
2023-10-22 19:10:13.648263,ORD000608,CUST00008,Toys,New Customer,460.24,1,0.02,Direct
2023-09-09 19:10:13.648263,ORD000609,CUST00009,Toys,VIP Customer,393.37,1,0.16,Referral
2024-01-03 19:10:13.648263,ORD000610,CUST00010,Toys,Returning Customer,451.05,1,0.24,Referral
2023-10-16 19:10:13.648263,ORD000611,CUST00011,Clothing,Returning Customer,184.47,3,0.16,Email
2024-01-07 19:10:13.648263,ORD000612,CUST00012,Books,VIP Customer,384.92,2,0.11,Social Media
2024-03-26 19:10:13.648263,ORD000613,CUST00013,Books,Returning Customer,280.65,2,0.14,Direct
2023-11-20 19:10:13.648263,ORD000614,CUST00014,Home & Kitchen,Returning Customer,458.91,3,0.13,Email
2024-06-18 19:10:13.648263,ORD000615,CUST00015,Sports,Returning Customer,289.33,4,0.1,Email
2023-09-29 19:10:13.648263,ORD000616,CUST00016,Books,New Customer,413.28,3,0.21,Direct
2024-01-19 19:10:13.648263,ORD000617,CUST00017,Electronics,VIP Customer,453.12,1,0.15,Social Media
2024-07-27 19:10:13.648263,ORD000618,CUST00018,Clothing,VIP Customer,237.82,2,0.21,Referral
2024-05-21 19:10:13.648263,ORD000619,CUST00019,Home & Kitchen,VIP Customer,134.15,2,0.01,Email
2024-05-17 19:10:13.648263,ORD000620,CUST00020,Sports,New Customer,366.57,1,0.19,Email
2024-06-11 19:10:13.648263,ORD000621,CUST00021,Books,VIP Customer,232.97,1,0.3,Direct
2023-10-29 19:10:13.648263,ORD000622,CUST00022,Toys,VIP Customer,358.33,3,0.29,Email
2024-06-23 19:10:13.648263,ORD000623,CUST00023,Home & Kitchen,Returning Customer,83.15,3,0.24,Direct
2024-05-04 19:10:13.648263,ORD000624,CUST00024,Electronics,Returning Customer,352.07,4,0.04,Social Media
2024-03-24 19:10:13.648263,ORD000625,CUST00025,Clothing,VIP Customer,177.83,4,0.12,Email
2024-07-23 19:10:13.648263,ORD000626,CUST00026,Electronics,VIP Customer,331.35,3,0.14,Email
2024-03-31 19:10:13.648263,ORD000627,CUST00027,Books,New Customer,144.49,1,0.09,Referral
2023-12-14 19:10:13.648263,ORD000628,CUST00028,Electronics,New Customer,119.6,4,0.0,Social Media
2024-05-19 19:10:13.648263,ORD000629,CUST00029,Home & Kitchen,VIP Customer,333.81,2,0.22,Email
2024-03-24 19:10:13.648263,ORD000630,CUST00030,Toys,Returning Customer,305.92,2,0.24,Direct
2023-09-24 19:10:13.648263,ORD000631,CUST00031,Books,Returning Customer,276.89,3,0.1,Email
2023-09-16 19:10:13.648263,ORD000632,CUST00032,Clothing,VIP Customer,64.12,1,0.13,Email
2024-06-03 19:10:13.648263,ORD000633,CUST00033,Toys,Returning Customer,142.76,3,0.15,Direct
2023-12-31 19:10:13.648263,ORD000634,CUST00034,Books,New Customer,103.63,3,0.15,Email
2024-06-20 19:10:13.648263,ORD000635,CUST00035,Clothing,VIP Customer,138.65,3,0.08,Referral
2024-01-26 19:10:13.648263,ORD000636,CUST00036,Clothing,Returning Customer,484.14,3,0.03,Social Media
2024-07-08 19:10:13.648263,ORD000637,CUST00037,Toys,VIP Customer,154.22,4,0.11,Email
2024-07-09 19:10:13.648263,ORD000638,CUST00038,Toys,New Customer,148.31,1,0.01,Email
2023-11-17 19:10:13.648263,ORD000639,CUST00039,Sports,VIP Customer,349.09,4,0.11,Direct
2024-04-21 19:10:13.648263,ORD000640,CUST00040,Home & Kitchen,VIP Customer,116.81,1,0.3,Social Media
2024-04-02 19:10:13.648263,ORD000641,CUST00041,Clothing,VIP Customer,312.63,2,0.24,Email
2023-08-31 19:10:13.648263,ORD000642,CUST00042,Toys,Returning Customer,490.33,4,0.18,Referral
2024-06-05 19:10:13.648263,ORD000643,CUST00043,Electronics,New Customer,331.99,1,0.1,Referral
2024-01-13 19:10:13.648263,ORD000644,CUST00044,Books,New Customer,435.2,4,0.03,Email
2023-12-16 19:10:13.648263,ORD000645,CUST00045,Clothing,Returning Customer,487.17,1,0.05,Email
2023-09-11 19:10:13.648263,ORD000646,CUST00046,Home & Kitchen,New Customer,245.74,4,0.09,Social Media
2024-03-11 19:10:13.648263,ORD000647,CUST00047,Home & Kitchen,New Customer,331.01,1,0.28,Direct
2023-10-20 19:10:13.648263,ORD000648,CUST00048,Toys,New Customer,358.89,1,0.16,Social Media
2024-02-26 19:10:13.648263,ORD000649,CUST00049,Toys,VIP Customer,149.21,1,0.07,Direct
2023-11-15 19:10:13.648263,ORD000650,CUST00050,Electronics,Returning Customer,308.27,4,0.17,Referral
2023-09-14 19:10:13.648263,ORD000651,CUST00051,Toys,Returning Customer,90.71,4,0.17,Direct
2024-05-20 19:10:13.648263,ORD000652,CUST00052,Sports,New Customer,364.71,1,0.03,Direct
2024-01-17 19:10:13.648263,ORD000653,CUST00053,Clothing,VIP Customer,306.94,3,0.15,Direct
2024-02-05 19:10:13.648263,ORD000654,CUST00054,Toys,VIP Customer,483.45,3,0.1,Social Media
2024-03-31 19:10:13.648263,ORD000655,CUST00055,Home & Kitchen,New Customer,412.93,4,0.26,Email
2024-02-27 19:10:13.648263,ORD000656,CUST00056,Electronics,VIP Customer,323.33,1,0.15,Email
2023-11-16 19:10:13.648263,ORD000657,CUST00057,Sports,New Customer,110.1,3,0.29,Email
2023-12-10 19:10:13.648263,ORD000658,CUST00058,Toys,VIP Customer,324.34,4,0.02,Social Media
2024-01-17 19:10:13.648263,ORD000659,CUST00059,Books,New Customer,286.74,4,0.14,Referral
2023-10-14 19:10:13.648263,ORD000660,CUST00060,Clothing,VIP Customer,389.6,3,0.01,Direct
2023-09-26 19:10:13.648263,ORD000661,CUST00061,Clothing,Returning Customer,298.37,2,0.13,Referral
2024-03-22 19:10:13.648263,ORD000662,CUST00062,Toys,New Customer,180.52,2,0.17,Referral
2023-09-13 19:10:13.648263,ORD000663,CUST00063,Clothing,Returning Customer,239.33,3,0.24,Social Media
2024-01-19 19:10:13.648263,ORD000664,CUST00064,Toys,Returning Customer,498.26,2,0.29,Direct
2023-09-27 19:10:13.648263,ORD000665,CUST00065,Clothing,VIP Customer,115.67,4,0.05,Direct
2024-02-26 19:10:13.648263,ORD000666,CUST00066,Electronics,New Customer,191.24,2,0.09,Social Media
2024-06-04 19:10:13.648263,ORD000667,CUST00067,Toys,VIP Customer,494.95,4,0.02,Referral
2023-10-13 19:10:13.648263,ORD000668,CUST00068,Sports,New Customer,371.49,2,0.1,Social Media
2023-10-15 19:10:13.648263,ORD000669,CUST00069,Home & Kitchen,Returning Customer,78.17,2,0.09,Direct
2024-03-18 19:10:13.648263,ORD000670,CUST00070,Clothing,VIP Customer,448.21,2,0.1,Direct
2024-02-21 19:10:13.648263,ORD000671,CUST00071,Home & Kitchen,Returning Customer,303.58,1,0.13,Social Media
2024-04-21 19:10:13.648263,ORD000672,CUST00072,Home & Kitchen,Returning Customer,333.21,4,0.26,Direct
2023-11-06 19:10:13.648263,ORD000673,CUST00073,Sports,VIP Customer,343.77,2,0.07,Referral
2024-04-07 19:10:13.648263,ORD000674,CUST00074,Electronics,Returning Customer,142.17,3,0.2,Email
2024-05-21 19:10:13.648263,ORD000675,CUST00075,Sports,Returning Customer,365.98,2,0.17,Email
2023-11-24 19:10:13.648263,ORD000676,CUST00076,Home & Kitchen,Returning Customer,340.27,2,0.08,Referral
2023-09-22 19:10:13.648263,ORD000677,CUST00077,Home & Kitchen,VIP Customer,293.21,3,0.14,Direct
2024-06-05 19:10:13.648263,ORD000678,CUST00078,Electronics,VIP Customer,168.72,4,0.27,Social Media
2023-12-23 19:10:13.648263,ORD000679,CUST00079,Toys,Returning Customer,189.69,1,0.22,Referral
2024-07-29 19:10:13.648263,ORD000680,CUST00080,Books,Returning Customer,473.72,1,0.13,Email
2023-09-28 19:10:13.648263,ORD000681,CUST00081,Sports,Returning Customer,348.02,1,0.07,Direct
2024-04-28 19:10:13.648263,ORD000682,CUST00082,Clothing,New Customer,463.2,1,0.22,Social Media
2024-01-28 19:10:13.648263,ORD000683,CUST00083,Electronics,Returning Customer,133.2,1,0.21,Referral
2024-01-01 19:10:13.648263,ORD000684,CUST00084,Toys,Returning Customer,470.59,1,0.03,Email
2023-12-22 19:10:13.648263,ORD000685,CUST00085,Electronics,New Customer,303.62,1,0.13,Referral
2024-03-30 19:10:13.648263,ORD000686,CUST00086,Electronics,VIP Customer,248.66,4,0.28,Social Media
2023-09-04 19:10:13.648263,ORD000687,CUST00087,Sports,New Customer,78.73,1,0.03,Direct
2023-12-16 19:10:13.648263,ORD000688,CUST00088,Home & Kitchen,Returning Customer,90.93,1,0.06,Social Media
2024-08-21 19:10:13.648263,ORD000689,CUST00089,Clothing,Returning Customer,494.18,4,0.05,Referral
2024-04-07 19:10:13.648263,ORD000690,CUST00090,Home & Kitchen,Returning Customer,68.66,1,0.22,Direct
2024-08-22 19:10:13.648263,ORD000691,CUST00091,Sports,New Customer,416.74,1,0.04,Direct
2024-02-04 19:10:13.648263,ORD000692,CUST00092,Books,Returning Customer,116.45,3,0.16,Email
2023-10-19 19:10:13.648263,ORD000693,CUST00093,Toys,VIP Customer,339.2,2,0.24,Social Media
2023-09-12 19:10:13.648263,ORD000694,CUST00094,Books,Returning Customer,159.81,1,0.09,Referral
2024-06-20 19:10:13.648263,ORD000695,CUST00095,Books,New Customer,89.15,3,0.22,Direct
2023-11-07 19:10:13.648263,ORD000696,CUST00096,Clothing,New Customer,180.54,4,0.28,Referral
2024-01-10 19:10:13.648263,ORD000697,CUST00097,Sports,VIP Customer,73.64,1,0.08,Email
2024-05-29 19:10:13.648263,ORD000698,CUST00098,Sports,VIP Customer,145.53,1,0.1,Email
2024-07-03 19:10:13.648263,ORD000699,CUST00099,Electronics,Returning Customer,162.81,4,0.18,Referral
2023-10-07 19:10:13.648263,ORD000700,CUST00100,Sports,New Customer,149.52,1,0.05,Social Media
2023-09-15 19:10:13.648263,ORD000701,CUST00101,Home & Kitchen,New Customer,251.49,1,0.13,Social Media
2024-08-07 19:10:13.648263,ORD000702,CUST00102,Sports,New Customer,342.05,3,0.28,Social Media
2024-07-30 19:10:13.648263,ORD000703,CUST00103,Books,New Customer,65.22,4,0.04,Direct
2024-07-09 19:10:13.648263,ORD000704,CUST00104,Sports,New Customer,161.09,4,0.13,Social Media
2024-06-21 19:10:13.648263,ORD000705,CUST00105,Clothing,Returning Customer,113.84,4,0.12,Email
2023-09-01 19:10:13.648263,ORD000706,CUST00106,Toys,New Customer,475.84,4,0.11,Direct
2024-05-06 19:10:13.648263,ORD000707,CUST00107,Toys,Returning Customer,153.56,4,0.24,Direct
2023-10-06 19:10:13.648263,ORD000708,CUST00108,Clothing,Returning Customer,423.53,1,0.24,Social Media
2024-02-07 19:10:13.648263,ORD000709,CUST00109,Clothing,New Customer,149.75,3,0.23,Direct
2023-09-04 19:10:13.648263,ORD000710,CUST00110,Books,New Customer,133.43,1,0.26,Referral
2023-11-11 19:10:13.648263,ORD000711,CUST00111,Sports,New Customer,331.48,1,0.14,Social Media
2024-03-10 19:10:13.648263,ORD000712,CUST00112,Books,Returning Customer,100.02,3,0.28,Email
2023-11-09 19:10:13.648263,ORD000713,CUST00113,Electronics,New Customer,298.54,3,0.25,Email
2024-03-04 19:10:13.648263,ORD000714,CUST00114,Books,Returning Customer,187.18,3,0.15,Referral
2023-11-29 19:10:13.648263,ORD000715,CUST00115,Electronics,New Customer,60.86,3,0.1,Social Media
2024-02-19 19:10:13.648263,ORD000716,CUST00116,Sports,New Customer,104.21,3,0.17,Direct
2024-05-19 19:10:13.648263,ORD000717,CUST00117,Electronics,Returning Customer,402.9,3,0.15,Social Media
2023-10-17 19:10:13.648263,ORD000718,CUST00118,Home & Kitchen,New Customer,23.69,4,0.29,Email
2024-05-08 19:10:13.648263,ORD000719,CUST00119,Toys,VIP Customer,291.03,2,0.01,Direct
2023-09-02 19:10:13.648263,ORD000720,CUST00120,Electronics,New Customer,372.31,1,0.08,Email
2024-03-26 19:10:13.648263,ORD000721,CUST00121,Books,Returning Customer,458.32,2,0.23,Referral
2024-04-25 19:10:13.648263,ORD000722,CUST00122,Home & Kitchen,Returning Customer,210.11,3,0.1,Email
2023-09-11 19:10:13.648263,ORD000723,CUST00123,Toys,VIP Customer,162.19,3,0.06,Referral
2023-10-28 19:10:13.648263,ORD000724,CUST00124,Toys,Returning Customer,64.02,3,0.14,Referral
2023-12-08 19:10:13.648263,ORD000725,CUST00125,Home & Kitchen,New Customer,341.25,4,0.09,Email
2024-06-10 19:10:13.648263,ORD000726,CUST00126,Clothing,VIP Customer,185.94,1,0.17,Email
2024-04-08 19:10:13.648263,ORD000727,CUST00127,Books,VIP Customer,427.78,1,0.13,Email
2023-09-15 19:10:13.648263,ORD000728,CUST00128,Electronics,New Customer,126.44,2,0.01,Social Media
2024-04-21 19:10:13.648263,ORD000729,CUST00129,Toys,New Customer,396.45,1,0.29,Direct
2023-08-30 19:10:13.648263,ORD000730,CUST00130,Sports,VIP Customer,298.93,4,0.18,Social Media
2024-01-15 19:10:13.648263,ORD000731,CUST00131,Electronics,Returning Customer,398.67,3,0.25,Email
2023-12-04 19:10:13.648263,ORD000732,CUST00132,Clothing,VIP Customer,470.25,4,0.24,Referral
2024-07-03 19:10:13.648263,ORD000733,CUST00133,Books,New Customer,251.84,3,0.25,Direct
2024-04-23 19:10:13.648263,ORD000734,CUST00134,Electronics,Returning Customer,116.36,2,0.0,Email
2024-07-07 19:10:13.648263,ORD000735,CUST00135,Home & Kitchen,New Customer,367.0,4,0.16,Social Media
2023-09-02 19:10:13.648263,ORD000736,CUST00136,Clothing,New Customer,141.64,3,0.26,Email
2024-07-08 19:10:13.648263,ORD000737,CUST00137,Toys,New Customer,399.92,4,0.21,Email
2024-04-20 19:10:13.648263,ORD000738,CUST00138,Sports,Returning Customer,140.89,2,0.18,Direct
2023-11-19 19:10:13.648263,ORD000739,CUST00139,Toys,VIP Customer,380.52,4,0.06,Email
2024-01-12 19:10:13.648263,ORD000740,CUST00140,Electronics,VIP Customer,286.36,1,0.01,Direct
2024-08-17 19:10:13.648263,ORD000741,CUST00141,Home & Kitchen,VIP Customer,242.92,2,0.02,Referral
2023-10-02 19:10:13.648263,ORD000742,CUST00142,Toys,Returning Customer,232.43,1,0.22,Referral
2023-12-20 19:10:13.648263,ORD000743,CUST00143,Sports,Returning Customer,308.88,3,0.1,Direct
2024-07-08 19:10:13.648263,ORD000744,CUST00144,Home & Kitchen,Returning Customer,461.85,2,0.2,Direct
2024-03-08 19:10:13.648263,ORD000745,CUST00145,Toys,VIP Customer,320.46,3,0.28,Referral
2023-11-03 19:10:13.648263,ORD000746,CUST00146,Home & Kitchen,Returning Customer,90.58,3,0.12,Social Media
2024-02-25 19:10:13.648263,ORD000747,CUST00147,Home & Kitchen,VIP Customer,441.19,3,0.09,Social Media
2024-02-10 19:10:13.648263,ORD000748,CUST00148,Books,VIP Customer,189.03,1,0.07,Email
2024-07-30 19:10:13.648263,ORD000749,CUST00149,Sports,Returning Customer,68.91,3,0.16,Email
2023-09-03 19:10:13.648263,ORD000750,CUST00150,Electronics,New Customer,130.44,4,0.24,Referral
2023-11-25 19:10:13.648263,ORD000751,CUST00151,Sports,New Customer,409.31,3,0.07,Referral
2024-03-07 19:10:13.648263,ORD000752,CUST00152,Clothing,New Customer,403.61,4,0.22,Referral
2023-12-26 19:10:13.648263,ORD000753,CUST00153,Electronics,New Customer,144.96,2,0.18,Social Media
2024-01-17 19:10:13.648263,ORD000754,CUST00154,Home & Kitchen,New Customer,300.01,4,0.28,Email
2023-10-23 19:10:13.648263,ORD000755,CUST00155,Clothing,VIP Customer,283.23,4,0.23,Email
2023-12-31 19:10:13.648263,ORD000756,CUST00156,Sports,VIP Customer,283.37,1,0.28,Social Media
2024-01-02 19:10:13.648263,ORD000757,CUST00157,Books,New Customer,325.7,4,0.25,Referral
2024-04-11 19:10:13.648263,ORD000758,CUST00158,Toys,Returning Customer,185.7,2,0.01,Social Media
2023-11-21 19:10:13.648263,ORD000759,CUST00159,Toys,Returning Customer,231.35,3,0.01,Email
2024-08-18 19:10:13.648263,ORD000760,CUST00160,Electronics,Returning Customer,292.52,2,0.12,Direct
2024-02-25 19:10:13.648263,ORD000761,CUST00161,Sports,Returning Customer,259.01,2,0.17,Email
2024-06-18 19:10:13.648263,ORD000762,CUST00162,Toys,VIP Customer,420.45,4,0.11,Referral
2024-04-11 19:10:13.648263,ORD000763,CUST00163,Electronics,New Customer,177.22,4,0.09,Referral
2024-07-12 19:10:13.648263,ORD000764,CUST00164,Sports,New Customer,77.43,2,0.05,Referral
2024-07-16 19:10:13.648263,ORD000765,CUST00165,Toys,Returning Customer,417.67,2,0.27,Email
2024-06-19 19:10:13.648263,ORD000766,CUST00166,Sports,Returning Customer,33.89,4,0.2,Email
2023-09-06 19:10:13.648263,ORD000767,CUST00167,Electronics,New Customer,383.0,2,0.25,Social Media
2024-03-16 19:10:13.648263,ORD000768,CUST00168,Home & Kitchen,New Customer,212.18,3,0.02,Email
2023-12-07 19:10:13.648263,ORD000769,CUST00169,Books,New Customer,239.85,1,0.14,Social Media
2023-10-21 19:10:13.648263,ORD000770,CUST00170,Home & Kitchen,VIP Customer,362.81,4,0.17,Direct
2024-07-19 19:10:13.648263,ORD000771,CUST00171,Clothing,VIP Customer,24.57,3,0.08,Email
2024-04-22 19:10:13.648263,ORD000772,CUST00172,Books,Returning Customer,381.38,1,0.06,Email
2023-09-28 19:10:13.648263,ORD000773,CUST00173,Electronics,VIP Customer,285.47,3,0.01,Direct
2024-01-13 19:10:13.648263,ORD000774,CUST00174,Toys,Returning Customer,498.32,2,0.19,Referral
2024-08-11 19:10:13.648263,ORD000775,CUST00175,Clothing,New Customer,285.82,2,0.08,Email
2024-04-06 19:10:13.648263,ORD000776,CUST00176,Sports,Returning Customer,190.93,2,0.16,Email
2024-04-11 19:10:13.648263,ORD000777,CUST00177,Clothing,VIP Customer,226.89,4,0.05,Social Media
2023-11-18 19:10:13.648263,ORD000778,CUST00178,Electronics,New Customer,78.43,4,0.16,Email
2023-11-22 19:10:13.648263,ORD000779,CUST00179,Home & Kitchen,New Customer,421.54,1,0.1,Social Media
2023-10-21 19:10:13.648263,ORD000780,CUST00180,Sports,Returning Customer,89.14,3,0.11,Social Media
2024-08-15 19:10:13.648263,ORD000781,CUST00181,Books,VIP Customer,53.59,3,0.13,Social Media
2024-07-24 19:10:13.648263,ORD000782,CUST00182,Sports,VIP Customer,205.29,1,0.11,Social Media
2023-12-25 19:10:13.648263,ORD000783,CUST00183,Clothing,VIP Customer,408.56,2,0.21,Email
2024-03-11 19:10:13.648263,ORD000784,CUST00184,Toys,VIP Customer,68.21,1,0.01,Referral
2023-11-10 19:10:13.648263,ORD000785,CUST00185,Clothing,Returning Customer,432.37,4,0.11,Direct
2023-10-16 19:10:13.648263,ORD000786,CUST00186,Home & Kitchen,Returning Customer,288.95,4,0.01,Social Media
2024-03-11 19:10:13.648263,ORD000787,CUST00187,Clothing,New Customer,395.97,2,0.24,Email
2024-06-14 19:10:13.648263,ORD000788,CUST00188,Toys,Returning Customer,328.55,1,0.02,Email
2024-07-06 19:10:13.648263,ORD000789,CUST00189,Clothing,Returning Customer,117.22,1,0.1,Social Media
2023-12-17 19:10:13.648263,ORD000790,CUST00190,Electronics,Returning Customer,221.76,1,0.18,Direct
2024-05-10 19:10:13.648263,ORD000791,CUST00191,Home & Kitchen,Returning Customer,149.84,3,0.22,Referral
2024-03-05 19:10:13.648263,ORD000792,CUST00192,Home & Kitchen,VIP Customer,108.96,2,0.03,Email
2023-10-15 19:10:13.648263,ORD000793,CUST00193,Books,VIP Customer,236.25,2,0.09,Direct
2024-08-24 19:10:13.648263,ORD000794,CUST00194,Electronics,Returning Customer,337.87,1,0.25,Referral
2024-08-17 19:10:13.648263,ORD000795,CUST00195,Toys,VIP Customer,162.99,3,0.09,Referral
2023-10-18 19:10:13.648263,ORD000796,CUST00196,Toys,Returning Customer,29.03,4,0.24,Email
2024-08-01 19:10:13.648263,ORD000797,CUST00197,Books,Returning Customer,36.51,2,0.01,Referral
2024-07-26 19:10:13.648263,ORD000798,CUST00198,Clothing,New Customer,54.06,3,0.01,Direct
