Date,Order ID,Customer ID,Product Category,Customer Segment,Sales Amount,Quantity Sold,Discount Applied,Marketing Channel
2023-12-20 19:10:13.648263,ORD000799,CUST00199,Books,New Customer,315.47,2,0.18,Referral
2024-03-17 19:10:13.648263,ORD000800,CUST00000,Toys,VIP Customer,455.97,3,0.0,Direct
2024-08-07 19:10:13.648263,ORD000801,CUST00001,Sports,Returning Customer,242.07,1,0.24,Direct
2023-10-09 19:10:13.648263,ORD000802,CUST00002,Toys,Returning Customer,225.42,2,0.18,Referral
2023-12-20 19:10:13.648263,ORD000803,CUST00003,Sports,Returning Customer,61.9,3,0.2,Direct
2024-07-13 19:10:13.648263,ORD000804,CUST00004,Electronics,VIP Customer,348.67,1,0.17,Social Media
2024-05-18 19:10:13.648263,ORD000805,CUST00005,Sports,Returning Customer,498.86,1,0.19,Direct
2024-06-01 19:10:13.648263,ORD000806,CUST00006,Home & Kitchen,VIP Customer,369.13,1,0.25,Referral
2024-07-13 19:10:13.648263,ORD000807,CUST00007,Electronics,New Customer,36.41,1,0.1,Social Media
2024-01-25 19:10:13.648263,ORD000808,CUST00008,Sports,New Customer,421.06,2,0.19,Referral
2024-01-24 19:10:13.648263,ORD000809,CUST00009,Clothing,New Customer,414.96,1,0.22,Social Media
2024-02-04 19:10:13.648263,ORD000810,CUST00010,Sports,Returning Customer,296.8,4,0.11,Social Media
2024-08-01 19:10:13.648263,ORD000811,CUST00011,Electronics,New Customer,89.75,3,0.3,Direct
2024-07-18 19:10:13.648263,ORD000812,CUST00012,Clothing,New Customer,396.14,2,0.14,Direct
2024-08-01 19:10:13.648263,ORD000813,CUST00013,Toys,VIP Customer,62.34,1,0.25,Social Media
2023-12-04 19:10:13.648263,ORD000814,CUST00014,Home & Kitchen,Returning Customer,460.89,3,0.14,Direct
2024-06-06 19:10:13.648263,ORD000815,CUST00015,Sports,Returning Customer,350.42,3,0.14,Email
2023-10-04 19:10:13.648263,ORD000816,CUST00016,Books,VIP Customer,86.34,3,0.19,Direct
2023-11-02 19:10:13.648263,ORD000817,CUST00017,Books,Returning Customer,453.39,1,0.17,Referral
2024-05-31 19:10:13.648263,ORD000818,CUST00018,Clothing,New Customer,225.62,2,0.04,Email
2024-04-06 19:10:13.648263,ORD000819,CUST00019,Sports,New Customer,379.7,1,0.18,Direct
2023-12-02 19:10:13.648263,ORD000820,CUST00020,Books,VIP Customer,422.57,2,0.04,Referral
2024-03-20 19:10:13.648263,ORD000821,CUST00021,Electronics,VIP Customer,209.36,3,0.22,Social Media
2023-11-19 19:10:13.648263,ORD000822,CUST00022,Home & Kitchen,VIP Customer,310.47,4,0.16,Direct
2023-11-19 19:10:13.648263,ORD000823,CUST00023,Home & Kitchen,VIP Customer,306.09,4,0.22,Referral
2024-05-03 19:10:13.648263,ORD000824,CUST00024,Books,VIP Customer,25.84,1,0.02,Direct
2024-01-05 19:10:13.648263,ORD000825,CUST00025,Clothing,VIP Customer,352.92,3,0.09,Email
2024-05-04 19:10:13.648263,ORD000826,CUST00026,Electronics,VIP Customer,50.56,4,0.29,Social Media
2024-02-16 19:10:13.648263,ORD000827,CUST00027,Sports,VIP Customer,94.15,1,0.14,Social Media
2024-02-26 19:10:13.648263,ORD000828,CUST00028,Clothing,Returning Customer,97.82,1,0.07,Email
2024-04-03 19:10:13.648263,ORD000829,CUST00029,Sports,New Customer,493.98,1,0.27,Email
2024-05-12 19:10:13.648263,ORD000830,CUST00030,Books,VIP Customer,320.65,4,0.06,Email
2024-01-10 19:10:13.648263,ORD000831,CUST00031,Home & Kitchen,VIP Customer,147.43,4,0.15,Referral
2024-07-03 19:10:13.648263,ORD000832,CUST00032,Home & Kitchen,New Customer,478.38,1,0.3,Direct
2024-02-22 19:10:13.648263,ORD000833,CUST00033,Books,New Customer,53.42,1,0.09,Referral
2023-10-16 19:10:13.648263,ORD000834,CUST00034,Clothing,Returning Customer,132.6,2,0.26,Direct
2023-11-05 19:10:13.648263,ORD000835,CUST00035,Books,New Customer,454.46,2,0.18,Social Media
2023-09-07 19:10:13.648263,ORD000836,CUST00036,Toys,Returning Customer,158.65,3,0.08,Social Media
2024-06-01 19:10:13.648263,ORD000837,CUST00037,Sports,VIP Customer,498.86,3,0.16,Direct
2023-09-01 19:10:13.648263,ORD000838,CUST00038,Home & Kitchen,New Customer,38.16,3,0.17,Referral
2023-12-03 19:10:13.648263,ORD000839,CUST00039,Clothing,New Customer,393.43,4,0.22,Direct
2024-01-24 19:10:13.648263,ORD000840,CUST00040,Electronics,New Customer,333.24,2,0.27,Referral
2024-05-23 19:10:13.648263,ORD000841,CUST00041,Toys,New Customer,258.52,4,0.29,Direct
2024-08-21 19:10:13.648263,ORD000842,CUST00042,Clothing,VIP Customer,157.42,4,0.18,Social Media
2024-05-29 19:10:13.648263,ORD000843,CUST00043,Clothing,Returning Customer,373.99,1,0.22,Email
2023-09-20 19:10:13.648263,ORD000844,CUST00044,Home & Kitchen,New Customer,24.59,1,0.22,Referral
2024-07-30 19:10:13.648263,ORD000845,CUST00045,Sports,VIP Customer,163.19,1,0.27,Social Media
2024-08-20 19:10:13.648263,ORD000846,CUST00046,Toys,VIP Customer,178.53,2,0.26,Email
2024-07-08 19:10:13.648263,ORD000847,CUST00047,Electronics,New Customer,496.28,4,0.25,Direct
2024-02-21 19:10:13.648263,ORD000848,CUST00048,Home & Kitchen,New Customer,448.1,1,0.01,Referral
2023-12-23 19:10:13.648263,ORD000849,CUST00049,Home & Kitchen,Returning Customer,393.53,4,0.03,Direct
2024-02-10 19:10:13.648263,ORD000850,CUST00050,Electronics,Returning Customer,371.37,1,0.04,Email
2023-11-25 19:10:13.648263,ORD000851,CUST00051,Sports,New Customer,158.88,2,0.03,Direct
2024-01-21 19:10:13.648263,ORD000852,CUST00052,Toys,New Customer,258.83,2,0.15,Direct
2023-09-11 19:10:13.648263,ORD000853,CUST00053,Clothing,New Customer,243.53,3,0.0,Direct
2024-05-21 19:10:13.648263,ORD000854,CUST00054,Sports,Returning Customer,82.38,2,0.1,Social Media
2024-01-12 19:10:13.648263,ORD000855,CUST00055,Sports,Returning Customer,434.5,1,0.01,Social Media
2023-12-19 19:10:13.648263,ORD000856,CUST00056,Toys,New Customer,372.2,2,0.23,Social Media
2024-04-06 19:10:13.648263,ORD000857,CUST00057,Books,VIP Customer,55.28,3,0.25,Email
2024-05-24 19:10:13.648263,ORD000858,CUST00058,Electronics,New Customer,96.56,4,0.19,Referral
2024-03-30 19:10:13.648263,ORD000859,CUST00059,Clothing,New Customer,483.4,4,0.19,Email
2024-03-05 19:10:13.648263,ORD000860,CUST00060,Electronics,VIP Customer,282.88,4,0.18,Email
2024-07-11 19:10:13.648263,ORD000861,CUST00061,Clothing,Returning Customer,435.51,2,0.2,Direct
2024-06-09 19:10:13.648263,ORD000862,CUST00062,Electronics,VIP Customer,125.33,2,0.2,Email
2024-03-04 19:10:13.648263,ORD000863,CUST00063,Clothing,VIP Customer,126.82,3,0.2,Email
2024-02-07 19:10:13.648263,ORD000864,CUST00064,Clothing,VIP Customer,92.97,3,0.06,Email
2024-06-23 19:10:13.648263,ORD000865,CUST00065,Books,Returning Customer,102.47,2,0.06,Direct
2023-09-11 19:10:13.648263,ORD000866,CUST00066,Electronics,Returning Customer,121.63,2,0.18,Referral
2024-08-24 19:10:13.648263,ORD000867,CUST00067,Clothing,VIP Customer,494.84,2,0.28,Referral
2024-03-03 19:10:13.648263,ORD000868,CUST00068,Home & Kitchen,New Customer,448.39,2,0.17,Email
2024-01-18 19:10:13.648263,ORD000869,CUST00069,Home & Kitchen,New Customer,109.88,3,0.15,Email
2024-05-21 19:10:13.648263,ORD000870,CUST00070,Books,Returning Customer,138.6,2,0.15,Direct
2024-03-17 19:10:13.648263,ORD000871,CUST00071,Electronics,VIP Customer,315.8,3,0.25,Social Media
2024-03-02 19:10:13.648263,ORD000872,CUST00072,Clothing,VIP Customer,125.92,3,0.11,Direct
2024-04-13 19:10:13.648263,ORD000873,CUST00073,Sports,VIP Customer,450.25,4,0.07,Email
2023-09-13 19:10:13.648263,ORD000874,CUST00074,Home & Kitchen,New Customer,177.69,2,0.21,Email
2023-12-11 19:10:13.648263,ORD000875,CUST00075,Home & Kitchen,New Customer,248.25,1,0.09,Email
2024-01-19 19:10:13.648263,ORD000876,CUST00076,Electronics,Returning Customer,339.63,1,0.16,Social Media
2023-12-16 19:10:13.648263,ORD000877,CUST00077,Home & Kitchen,VIP Customer,156.0,4,0.1,Social Media
2024-06-24 19:10:13.648263,ORD000878,CUST00078,Clothing,VIP Customer,241.06,2,0.26,Direct
2024-02-11 19:10:13.648263,ORD000879,CUST00079,Electronics,New Customer,181.77,4,0.2,Social Media
2024-01-28 19:10:13.648263,ORD000880,CUST00080,Toys,New Customer,492.17,4,0.23,Referral
2024-04-06 19:10:13.648263,ORD000881,CUST00081,Sports,Returning Customer,181.59,4,0.04,Email
2023-09-15 19:10:13.648263,ORD000882,CUST00082,Clothing,Returning Customer,44.49,2,0.22,Referral
2024-03-02 19:10:13.648263,ORD000883,CUST00083,Toys,VIP Customer,170.83,1,0.09,Social Media
2023-10-17 19:10:13.648263,ORD000884,CUST00084,Home & Kitchen,New Customer,308.8,2,0.3,Email
2024-06-24 19:10:13.648263,ORD000885,CUST00085,Clothing,Returning Customer,212.02,2,0.2,Social Media
2024-02-07 19:10:13.648263,ORD000886,CUST00086,Sports,Returning Customer,267.08,3,0.07,Direct
2024-05-16 19:10:13.648263,ORD000887,CUST00087,Sports,New Customer,491.34,4,0.03,Direct
2023-10-07 19:10:13.648263,ORD000888,CUST00088,Books,VIP Customer,34.66,1,0.25,Referral
2024-06-06 19:10:13.648263,ORD000889,CUST00089,Electronics,Returning Customer,25.04,4,0.27,Referral
2024-08-03 19:10:13.648263,ORD000890,CUST00090,Books,Returning Customer,105.2,1,0.2,Referral
2024-05-07 19:10:13.648263,ORD000891,CUST00091,Sports,VIP Customer,475.25,2,0.3,Email
2023-10-15 19:10:13.648263,ORD000892,CUST00092,Home & Kitchen,New Customer,398.61,3,0.16,Social Media
2024-01-24 19:10:13.648263,ORD000893,CUST00093,Toys,VIP Customer,124.44,3,0.24,Referral
2024-02-07 19:10:13.648263,ORD000894,CUST00094,Toys,Returning Customer,86.41,1,0.23,Referral
2023-10-31 19:10:13.648263,ORD000895,CUST00095,Sports,Returning Customer,489.34,3,0.09,Referral
2024-03-29 19:10:13.648263,ORD000896,CUST00096,Electronics,New Customer,468.22,3,0.18,Direct
2024-05-13 19:10:13.648263,ORD000897,CUST00097,Books,Returning Customer,289.75,1,0.1,Email
2023-11-08 19:10:13.648263,ORD000898,CUST00098,Clothing,VIP Customer,43.62,3,0.03,Direct
2024-02-08 19:10:13.648263,ORD000899,CUST00099,Home & Kitchen,Returning Customer,73.41,3,0.25,Social Media
2023-11-26 19:10:13.648263,ORD000900,CUST00100,Sports,Returning Customer,404.66,2,0.09,Social Media
2024-05-05 19:10:13.648263,ORD000901,CUST00101,Home & Kitchen,New Customer,242.81,2,0.08,Social Media
2024-07-23 19:10:13.648263,ORD000902,CUST00102,Electronics,VIP Customer,257.24,1,0.14,Social Media
2024-06-12 19:10:13.648263,ORD000903,CUST00103,Electronics,Returning Customer,240.54,1,0.04,Direct
2024-05-15 19:10:13.648263,ORD000904,CUST00104,Books,New Customer,198.06,4,0.11,Email
2023-10-11 19:10:13.648263,ORD000905,CUST00105,Books,VIP Customer,487.87,2,0.01,Email
2023-10-07 19:10:13.648263,ORD000906,CUST00106,Clothing,Returning Customer,307.99,1,0.24,Social Media
2024-02-07 19:10:13.648263,ORD000907,CUST00107,Sports,Returning Customer,330.37,3,0.09,Email
2024-01-06 19:10:13.648263,ORD000908,CUST00108,Clothing,Returning Customer,180.44,1,0.1,Email
2024-03-05 19:10:13.648263,ORD000909,CUST00109,Electronics,VIP Customer,343.45,4,0.17,Email
2024-01-14 19:10:13.648263,ORD000910,CUST00110,Books,VIP Customer,104.65,3,0.25,Direct
2024-06-10 19:10:13.648263,ORD000911,CUST00111,Home & Kitchen,Returning Customer,195.61,3,0.29,Direct
2024-02-29 19:10:13.648263,ORD000912,CUST00112,Toys,New Customer,114.44,3,0.01,Social Media
2024-08-07 19:10:13.648263,ORD000913,CUST00113,Electronics,New Customer,322.84,1,0.07,Referral
2024-01-12 19:10:13.648263,ORD000914,CUST00114,Books,New Customer,283.98,2,0.06,Referral
2024-01-12 19:10:13.648263,ORD000915,CUST00115,Clothing,VIP Customer,102.42,2,0.16,Referral
2024-06-02 19:10:13.648263,ORD000916,CUST00116,Clothing,VIP Customer,274.55,2,0.06,Social Media
2024-07-24 19:10:13.648263,ORD000917,CUST00117,Books,New Customer,154.42,1,0.09,Social Media
2024-03-20 19:10:13.648263,ORD000918,CUST00118,Sports,New Customer,389.18,4,0.11,Direct
2024-04-23 19:10:13.648263,ORD000919,CUST00119,Sports,VIP Customer,485.4,4,0.26,Direct
2023-10-20 19:10:13.648263,ORD000920,CUST00120,Home & Kitchen,New Customer,69.77,1,0.27,Social Media
2024-07-09 19:10:13.648263,ORD000921,CUST00121,Electronics,New Customer,386.46,1,0.3,Email
2023-10-31 19:10:13.648263,ORD000922,CUST00122,Sports,VIP Customer,99.93,1,0.28,Referral
2024-05-12 19:10:13.648263,ORD000923,CUST00123,Home & Kitchen,Returning Customer,235.63,2,0.2,Social Media
2024-01-27 19:10:13.648263,ORD000924,CUST00124,Home & Kitchen,Returning Customer,477.61,2,0.19,Direct
2023-12-17 19:10:13.648263,ORD000925,CUST00125,Clothing,VIP Customer,426.44,2,0.25,Email
2024-06-02 19:10:13.648263,ORD000926,CUST00126,Home & Kitchen,New Customer,290.05,3,0.24,Social Media
2024-02-05 19:10:13.648263,ORD000927,CUST00127,Sports,Returning Customer,227.07,1,0.01,Social Media
2024-04-11 19:10:13.648263,ORD000928,CUST00128,Sports,VIP Customer,149.35,2,0.01,Referral
2023-10-08 19:10:13.648263,ORD000929,CUST00129,Electronics,Returning Customer,129.45,3,0.07,Direct
2023-10-14 19:10:13.648263,ORD000930,CUST00130,Toys,Returning Customer,323.49,4,0.06,Direct
2023-11-09 19:10:13.648263,ORD000931,CUST00131,Home & Kitchen,New Customer,186.18,1,0.18,Social Media
2024-04-10 19:10:13.648263,ORD000932,CUST00132,Sports,Returning Customer,422.88,1,0.04,Direct
2023-11-27 19:10:13.648263,ORD000933,CUST00133,Toys,VIP Customer,230.4,2,0.11,Direct
2024-02-10 19:10:13.648263,ORD000934,CUST00134,Clothing,Returning Customer,306.28,1,0.26,Direct
2024-07-04 19:10:13.648263,ORD000935,CUST00135,Toys,New Customer,424.42,3,0.22,Referral
2024-03-12 19:10:13.648263,ORD000936,CUST00136,Sports,VIP Customer,334.28,1,0.27,Direct
2023-08-29 19:10:13.648263,ORD000937,CUST00137,Home & Kitchen,VIP Customer,176.76,3,0.21,Email
2024-07-14 19:10:13.648263,ORD000938,CUST00138,Sports,New Customer,422.91,2,0.14,Email
2023-11-21 19:10:13.648263,ORD000939,CUST00139,Electronics,New Customer,303.85,1,0.01,Referral
2024-03-28 19:10:13.648263,ORD000940,CUST00140,Books,Returning Customer,423.53,3,0.06,Direct
2024-02-16 19:10:13.648263,ORD000941,CUST00141,Electronics,VIP Customer,390.36,1,0.19,Direct
2024-01-23 19:10:13.648263,ORD000942,CUST00142,Clothing,VIP Customer,339.53,3,0.21,Direct
2023-09-24 19:10:13.648263,ORD000943,CUST00143,Home & Kitchen,Returning Customer,490.02,3,0.16,Direct
2024-04-02 19:10:13.648263,ORD000944,CUST00144,Sports,New Customer,258.18,4,0.2,Social Media
2023-11-24 19:10:13.648263,ORD000945,CUST00145,Sports,Returning Customer,219.73,4,0.22,Social Media
2024-03-13 19:10:13.648263,ORD000946,CUST00146,Electronics,VIP Customer,159.45,1,0.17,Direct
2024-04-09 19:10:13.648263,ORD000947,CUST00147,Sports,Returning Customer,133.9,3,0.25,Social Media
2024-03-17 19:10:13.648263,ORD000948,CUST00148,Toys,VIP Customer,58.32,3,0.12,Direct
2024-06-23 19:10:13.648263,ORD000949,CUST00149,Electronics,VIP Customer,135.82,3,0.05,Referral
2023-09-13 19:10:13.648263,ORD000950,CUST00150,Home & Kitchen,VIP Customer,186.56,2,0.17,Referral
2023-10-20 19:10:13.648263,ORD000951,CUST00151,Sports,Returning Customer,445.53,4,0.14,Email
2024-04-21 19:10:13.648263,ORD000952,CUST00152,Home & Kitchen,New Customer,362.64,3,0.26,Referral
2023-09-09 19:10:13.648263,ORD000953,CUST00153,Books,New Customer,270.43,3,0.24,Direct
2024-07-03 19:10:13.648263,ORD000954,CUST00154,Toys,New Customer,379.6,2,0.05,Referral
2024-04-26 19:10:13.648263,ORD000955,CUST00155,Toys,Returning Customer,38.19,3,0.09,Social Media
2024-06-27 19:10:13.648263,ORD000956,CUST00156,Electronics,VIP Customer,300.19,2,0.06,Direct
2023-12-13 19:10:13.648263,ORD000957,CUST00157,Clothing,VIP Customer,277.65,3,0.24,Referral
2024-07-27 19:10:13.648263,ORD000958,CUST00158,Home & Kitchen,New Customer,304.3,2,0.02,Direct
2023-09-13 19:10:13.648263,ORD000959,CUST00159,Books,VIP Customer,205.82,1,0.07,Email
2024-01-26 19:10:13.648263,ORD000960,CUST00160,Electronics,New Customer,231.02,4,0.1,Social Media
2023-10-31 19:10:13.648263,ORD000961,CUST00161,Toys,New Customer,235.86,2,0.27,Referral
2024-04-28 19:10:13.648263,ORD000962,CUST00162,Sports,Returning Customer,319.92,1,0.16,Social Media
2024-04-06 19:10:13.648263,ORD000963,CUST00163,Clothing,Returning Customer,84.98,2,0.25,Social Media
2024-05-05 19:10:13.648263,ORD000964,CUST00164,Books,VIP Customer,31.38,4,0.04,Referral
2024-03-31 19:10:13.648263,ORD000965,CUST00165,Home & Kitchen,New Customer,310.29,1,0.18,Direct
2024-06-09 19:10:13.648263,ORD000966,CUST00166,Electronics,New Customer,333.15,1,0.17,Social Media
2023-10-30 19:10:13.648263,ORD000967,CUST00167,Electronics,VIP Customer,209.99,1,0.23,Social Media
2024-02-09 19:10:13.648263,ORD000968,CUST00168,Clothing,Returning Customer,483.49,3,0.13,Social Media
2024-03-25 19:10:13.648263,ORD000969,CUST00169,Sports,New Customer,432.0,4,0.11,Referral
2024-07-31 19:10:13.648263,ORD000970,CUST00170,Sports,VIP Customer,21.01,1,0.21,Direct
2023-09-29 19:10:13.648263,ORD000971,CUST00171,Home & Kitchen,VIP Customer,262.43,2,0.08,Email
2023-12-14 19:10:13.648263,ORD000972,CUST00172,Books,VIP Customer,281.82,4,0.23,Direct
2024-01-08 19:10:13.648263,ORD000973,CUST00173,Sports,New Customer,53.51,3,0.3,Referral
2024-01-12 19:10:13.648263,ORD000974,CUST00174,Home & Kitchen,New Customer,331.26,3,0.26,Social Media
2023-09-20 19:10:13.648263,ORD000975,CUST00175,Home & Kitchen,Returning Customer,86.49,3,0.23,Email
2024-01-29 19:10:13.648263,ORD000976,CUST00176,Toys,Returning Customer,201.79,3,0.25,Direct
2024-03-14 19:10:13.648263,ORD000977,CUST00177,Clothing,Returning Customer,465.45,2,0.01,Referral
2023-12-11 19:10:13.648263,ORD000978,CUST00178,Electronics,New Customer,94.47,1,0.07,Social Media
2023-10-15 19:10:13.648263,ORD000979,CUST00179,Clothing,Returning Customer,402.05,3,0.12,Social Media
2024-05-06 19:10:13.648263,ORD000980,CUST00180,Sports,New Customer,455.85,3,0.25,Referral
2023-12-05 19:10:13.648263,ORD000981,CUST00181,Electronics,New Customer,56.58,3,0.04,Referral
2024-03-06 19:10:13.648263,ORD000982,CUST00182,Toys,VIP Customer,75.58,2,0.0,Email
2024-03-05 19:10:13.648263,ORD000983,CUST00183,Books,Returning Customer,371.65,1,0.09,Email
2024-05-06 19:10:13.648263,ORD000984,CUST00184,Books,VIP Customer,66.9,3,0.3,Direct
2024-04-06 19:10:13.648263,ORD000985,CUST00185,Sports,VIP Customer,301.56,3,0.04,Direct
2023-10-05 19:10:13.648263,ORD000986,CUST00186,Books,VIP Customer,137.98,4,0.13,Direct
2024-05-19 19:10:13.648263,ORD000987,CUST00187,Home & Kitchen,Returning Customer,174.96,1,0.22,Direct
2024-04-12 19:10:13.648263,ORD000988,CUST00188,Toys,VIP Customer,397.3,2,0.22,Email
2024-08-21 19:10:13.648263,ORD000989,CUST00189,Electronics,Returning Customer,192.54,4,0.23,Social Media
2024-02-19 19:10:13.648263,ORD000990,CUST00190,Books,Returning Customer,361.7,4,0.29,Direct
2024-05-04 19:10:13.648263,ORD000991,CUST00191,Books,Returning Customer,219.83,4,0.12,Email
2024-08-01 19:10:13.648263,ORD000992,CUST00192,Sports,Returning Customer,339.27,4,0.24,Email
2024-08-20 19:10:13.648263,ORD000993,CUST00193,Electronics,New Customer,486.53,4,0.09,Referral
2023-12-09 19:10:13.648263,ORD000994,CUST00194,Electronics,VIP Customer,425.96,2,0.19,Social Media
2024-04-05 19:10:13.648263,ORD000995,CUST00195,Clothing,VIP Customer,178.59,2,0.02,Referral
2023-12-20 19:10:13.648263,ORD000996,CUST00196,Sports,VIP Customer,63.36,2,0.19,Email
2024-03-05 19:10:13.648263,ORD000997,CUST00197,Electronics,VIP Customer,89.07,1,0.12,Email
2024-08-24 19:10:13.648263,ORD000998,CUST00198,Electronics,Returning Customer,312.85,1,0.27,Email
2024-01-03 19:10:13.648263,ORD000999,CUST00199,Clothing,New Customer,235.48,4,0.1,Referral
